variety,pricing,location,sales
vanilla,3.9150437116527477,beach,0
strawberry,2.2004292245857475,beach,0
strawberry,2.360376351789046,park,0
vanilla,2.549854844981653,park,0
chocolate,2.6605863550175974,park,0
chocolate,3.1281675563391897,mall,0
strawberry,1.2274028223671187,beach,1
vanilla,4.031531292381111,park,1
vanilla,3.0758527981793486,beach,1
chocolate,2.0688587079332885,park,0
strawberry,2.547440802029854,beach,0
chocolate,3.84383510105501,mall,0
strawberry,4.667006236432656,park,0
vanilla,2.566813510298408,park,0
strawberry,3.099255744536863,beach,0
chocolate,4.130501543197462,mall,1
chocolate,4.480152265571532,park,1
strawberry,3.4231558435515868,mall,0
vanilla,2.347240448714234,mall,0
vanilla,2.2313323507345157,mall,0
strawberry,2.266555794692602,beach,0
strawberry,3.638915414352852,park,0
vanilla,3.903431478534898,mall,0
chocolate,1.8673483602843706,beach,1
chocolate,4.147767423820479,beach,0
chocolate,3.2648026197534574,beach,0
chocolate,2.070500830450701,park,0
chocolate,2.7918713097204,beach,0
strawberry,2.25147006830309,mall,1
strawberry,2.3185741565865596,mall,1
chocolate,1.5475559660569924,mall,0
chocolate,3.1049092771040367,mall,0
vanilla,2.8161129574952715,beach,1
strawberry,3.055596931919044,mall,0
chocolate,2.057331544946554,beach,1
vanilla,1.182727184701937,park,0
chocolate,4.41693200628525,beach,0
strawberry,3.153130686029607,mall,0
chocolate,2.0900119931212227,mall,0
strawberry,3.6934262189079488,park,0
strawberry,3.6560539720935337,beach,0
chocolate,3.024820063459504,beach,0
strawberry,3.7291290644108677,mall,0
strawberry,2.5856873365164112,beach,0
vanilla,6.473474844246933,park,0
vanilla,3.602179508436296,mall,0
strawberry,3.2603337849005625,park,0
vanilla,2.3661805986328384,beach,1
chocolate,4.0332478977994946,beach,0
chocolate,3.878766216052098,beach,0
strawberry,2.2242269947961755,mall,1
chocolate,3.27513277074456,mall,0
strawberry,2.94437008003294,beach,0
strawberry,2.859225437918436,beach,0
chocolate,2.723555767639645,beach,0
chocolate,4.226901769149712,beach,0
vanilla,2.2944170900472862,mall,0
strawberry,3.0718400769586927,park,1
vanilla,1.6007292088300071,mall,0
vanilla,3.106152516743424,mall,0
chocolate,3.2745536527225942,park,0
vanilla,2.365989847468386,beach,1
strawberry,2.68000108460235,mall,0
vanilla,3.33274466144633,beach,1
vanilla,4.505390219722956,mall,0
chocolate,1.960225769078626,park,1
vanilla,4.095231719728509,park,0
strawberry,3.46035556926223,mall,0
chocolate,2.0343974616187377,park,0
strawberry,2.7078591596073047,mall,0
strawberry,2.3791818563030143,mall,0
strawberry,2.7277317438925,beach,0
vanilla,3.204485192999155,mall,0
strawberry,1.9163086392728124,beach,0
vanilla,2.644914291840666,park,1
chocolate,2.4912307580069992,mall,0
chocolate,2.759646452907153,mall,1
vanilla,3.963430289153867,mall,0
chocolate,4.010819448959523,beach,0
vanilla,2.9705770493998434,park,1
vanilla,4.021704862066828,beach,0
chocolate,4.656049017870799,beach,0
vanilla,2.379218994949585,park,0
strawberry,2.3683886663969953,mall,0
strawberry,2.8089996791463476,mall,0
chocolate,2.8288956806513292,mall,0
chocolate,2.366600812237853,park,1
chocolate,3.02695227919035,beach,0
vanilla,3.528152495109254,beach,0
vanilla,2.4207379082068288,mall,1
chocolate,3.536533888844744,beach,0
vanilla,2.5323429997004165,beach,1
strawberry,3.854209259736665,mall,0
vanilla,3.845012703562273,park,0
chocolate,2.5188610962422464,mall,0
strawberry,3.0204721567476795,mall,0
vanilla,3.8558871665855907,beach,0
vanilla,1.8819320283956829,park,0
strawberry,3.9596440055966715,mall,0
vanilla,5.287640912245207,mall,1
vanilla,4.088572940469149,beach,1
chocolate,2.132390120997909,mall,1
chocolate,1.061182873519705,park,0
chocolate,1.6496362992510374,mall,0
chocolate,3.0724568938847114,park,0
vanilla,2.809223330560692,beach,1
chocolate,2.4614296047612907,mall,0
chocolate,2.5698843199554626,park,0
chocolate,3.2358043089078876,mall,1
chocolate,4.448643598558115,beach,1
strawberry,2.8336559105333428,mall,0
strawberry,4.494310403309602,park,0
strawberry,3.2650679879693185,park,0
vanilla,3.853824275592396,park,1
chocolate,3.345665802838023,beach,0
strawberry,3.7076346312046122,park,0
vanilla,0.8211239528178051,mall,0
vanilla,4.30710206592932,park,0
vanilla,4.918418113213056,park,0
chocolate,2.5135032846717773,mall,0
chocolate,2.4591827230026615,mall,0
vanilla,1.9325981621185513,park,0
vanilla,3.5267795559479502,mall,0
vanilla,2.2813077573054428,mall,0
chocolate,2.89670418368518,mall,0
chocolate,1.9360441183544044,park,0
strawberry,2.0454345762671857,mall,0
vanilla,1.9766577327265071,park,0
strawberry,4.063207956248132,beach,0
strawberry,4.073644273053908,beach,1
chocolate,2.042585389003736,mall,0
vanilla,2.416122790610717,mall,0
vanilla,3.1726488957257657,beach,1
vanilla,1.9479738305652812,beach,1
vanilla,3.8337853580139374,mall,0
strawberry,3.2714229004234188,mall,0
chocolate,0.48474051406744056,beach,0
chocolate,1.7126713231423247,beach,0
vanilla,1.7893628245738622,mall,1
strawberry,1.8809300235351933,mall,0
strawberry,2.1386000210135694,beach,0
chocolate,4.805681059308594,park,0
vanilla,2.647521989473084,mall,0
vanilla,4.17484885244062,beach,0
vanilla,5.708291134282332,beach,0
strawberry,3.2169186850979012,beach,0
vanilla,3.47186292144501,beach,1
strawberry,2.577860617720731,park,0
chocolate,3.6425942699886185,beach,1
strawberry,3.999561466441258,park,0
strawberry,2.3120074996085367,beach,1
strawberry,2.0906426682367862,park,0
chocolate,2.681554970140377,mall,0
strawberry,3.579396508196903,mall,0
vanilla,1.4188137265352585,beach,1
vanilla,4.991421361508935,park,1
chocolate,4.218272794458004,park,0
vanilla,4.636402083044495,park,0
chocolate,4.143327758764961,beach,1
strawberry,4.258847751612191,beach,0
strawberry,2.086703717866896,beach,1
chocolate,3.543636906701953,mall,0
chocolate,2.345638043580803,beach,0
chocolate,3.860126802510657,mall,0
vanilla,2.7697936231836833,mall,0
strawberry,3.084525480481431,beach,1
vanilla,2.4825637627381054,park,1
chocolate,4.1243792557534675,mall,0
chocolate,4.048284796559117,mall,0
chocolate,2.945047757905863,mall,0
strawberry,1.552339598223819,mall,0
strawberry,2.434755288721923,mall,0
chocolate,3.6746779414181066,beach,1
vanilla,1.630205760483725,park,0
chocolate,3.7743242051329413,beach,0
vanilla,2.9585454956800605,beach,1
vanilla,2.4468212688735997,mall,0
strawberry,4.285832102149724,park,0
chocolate,2.882230622434293,beach,0
vanilla,2.7459187566281886,park,0
vanilla,4.596672752915477,mall,0
vanilla,3.0953672662916043,beach,1
chocolate,2.0607486958639516,park,1
vanilla,3.932142898171276,park,1
chocolate,1.7735764015402613,mall,0
strawberry,1.4962713479922378,mall,0
chocolate,2.677965895415637,beach,0
vanilla,3.65478217362255,park,0
strawberry,2.4311814130198885,beach,0
vanilla,2.892294528379434,park,0
strawberry,3.3195452164882187,mall,0
chocolate,2.6121432725893055,mall,0
chocolate,4.1422981868857995,mall,0
chocolate,4.341403171096231,mall,1
vanilla,2.74668650322603,beach,1
strawberry,1.4721137679781553,mall,0
chocolate,3.0075776556227796,mall,0
strawberry,2.1830024965618726,beach,0
vanilla,3.206767263351816,mall,0
strawberry,3.4729005842640457,park,0
strawberry,3.70498044496983,park,0
vanilla,4.7326147308203,mall,0
vanilla,1.7008087169417236,mall,0
vanilla,2.4848406772642813,mall,1
chocolate,3.7709601943806654,mall,1
chocolate,2.586924101408616,beach,1
strawberry,4.290966323105621,park,0
chocolate,3.5408909607597243,park,0
strawberry,1.1628334160029943,park,1
vanilla,3.351398595079899,mall,0
vanilla,2.845977742693243,mall,1
strawberry,1.5751127307205006,beach,0
strawberry,3.68785937335298,beach,0
strawberry,3.4592190131417766,mall,0
chocolate,4.149999220805533,park,0
chocolate,3.030761498688354,mall,0
vanilla,1.2206815117869112,mall,1
chocolate,2.3586750169497726,mall,1
vanilla,3.1289796694042757,beach,1
chocolate,3.3469658495112147,beach,1
strawberry,3.2150560276910443,park,0
vanilla,3.030136646694312,mall,0
strawberry,4.396646101218421,park,0
strawberry,4.739776610434755,mall,0
vanilla,2.206719492484429,beach,1
vanilla,1.9132307963711201,mall,0
chocolate,2.4672274698122174,park,0
strawberry,4.4870957891537095,mall,1
chocolate,4.0929711799202675,mall,1
vanilla,2.008409354015157,beach,1
strawberry,4.289166543413073,mall,0
vanilla,3.1326963621512767,beach,1
chocolate,3.4276062088451256,park,0
vanilla,3.911851266878729,mall,0
vanilla,2.546383314244166,beach,1
vanilla,2.6765499174353637,park,0
chocolate,2.71583690031314,park,1
chocolate,3.991266732217767,park,1
vanilla,3.1705164371774286,beach,1
vanilla,3.220018179399166,mall,0
chocolate,2.2394897321391345,park,1
chocolate,2.7674169632334316,park,0
chocolate,3.5696504883732008,mall,0
chocolate,2.4283330844224453,park,0
vanilla,0.8201630833122446,park,0
strawberry,3.7802792322663814,beach,0
vanilla,2.2873130354804787,mall,0
vanilla,2.6714557087936157,beach,1
chocolate,2.75208448546164,mall,0
chocolate,2.761553759853828,park,0
vanilla,3.3166995210701735,beach,1
strawberry,2.785028069683025,park,0
vanilla,2.834113049957988,park,0
chocolate,2.4735978557961884,mall,0
vanilla,4.14001461551626,beach,1
strawberry,1.4697988016890833,beach,0
chocolate,1.0164372413142788,park,0
chocolate,4.140117392223397,mall,0
vanilla,1.938747575692266,park,0
strawberry,3.452709079154209,park,0
chocolate,2.97233936541571,mall,1
chocolate,2.942732451708837,park,1
strawberry,3.089214507202613,mall,0
chocolate,3.9006531088215626,beach,0
chocolate,4.533913951590107,beach,0
vanilla,3.0679438462034745,park,0
vanilla,1.1567214943773483,park,0
vanilla,3.7585818105347144,beach,0
chocolate,3.627865974205522,mall,0
vanilla,2.1984415978598797,park,0
vanilla,2.390983988548748,mall,0
vanilla,5.928617441706077,mall,1
strawberry,3.290670696008217,mall,1
strawberry,2.8683331231859746,mall,0
chocolate,1.9746206748885078,mall,0
vanilla,2.5874080562450894,beach,1
vanilla,2.0587109537851997,beach,1
vanilla,3.087304039598177,park,0
chocolate,2.1135129331765854,park,1
strawberry,2.854343124978708,mall,1
strawberry,2.725598966501568,park,0
chocolate,2.3076892990000104,park,1
strawberry,2.6760398360686057,mall,0
chocolate,2.7005465778224154,beach,1
chocolate,2.6495492028322385,beach,1
vanilla,1.343485792996783,mall,0
strawberry,3.810712120544154,mall,0
strawberry,3.1072556432284917,beach,0
vanilla,2.257527483226599,beach,1
strawberry,3.4572196466261347,park,0
strawberry,3.1503232935077254,park,0
strawberry,1.7661463017370207,mall,0
chocolate,2.79015350772358,park,0
chocolate,2.360003081543533,park,0
chocolate,3.5765404225791593,park,0
vanilla,2.31640617051788,park,0
strawberry,2.8462213240077054,mall,1
chocolate,2.3839065438463445,park,1
chocolate,2.796267559326956,mall,0
strawberry,2.723931099317921,mall,1
vanilla,3.727329947610292,beach,0
chocolate,3.276511803326425,beach,1
strawberry,2.6336477225153048,beach,0
strawberry,3.228411828226235,mall,0
chocolate,3.2865332832954652,park,1
vanilla,2.815887396300197,beach,1
vanilla,2.914700034720115,beach,1
vanilla,0.9785318608597597,mall,0
chocolate,2.127214154989869,park,0
vanilla,2.9953280036254117,park,1
chocolate,2.9064536084784063,beach,0
vanilla,3.7319075812395557,beach,1
vanilla,2.3500321637495083,park,0
vanilla,3.288970898937315,mall,0
vanilla,3.9584299290630645,mall,0
vanilla,3.8375160886660664,mall,1
vanilla,1.8891602074932412,mall,0
chocolate,2.147423244190213,mall,0
strawberry,3.6637887314601607,park,0
vanilla,3.3888745952325614,beach,1
chocolate,1.8048915089254882,beach,0
chocolate,2.448851891423794,park,0
strawberry,3.015932726253816,park,0
strawberry,3.0690514810846676,beach,0
vanilla,3.96191491110461,park,0
vanilla,1.436799291149023,mall,0
vanilla,5.193934576665563,beach,0
strawberry,0.9427389608086609,park,0
strawberry,3.192745748939619,beach,0
strawberry,3.745202960698442,mall,0
strawberry,1.5755161542765956,mall,0
vanilla,3.8532782252953783,park,0
chocolate,3.4660065061316825,mall,0
vanilla,1.788973608327849,beach,1
vanilla,2.30211230678489,beach,1
strawberry,3.02426747952247,mall,0
chocolate,4.036826522404298,park,1
vanilla,4.838101200871931,park,0
chocolate,3.3912454633208595,park,1
chocolate,2.9689361300051025,park,0
chocolate,2.18295252048312,park,0
vanilla,2.861466665811952,beach,1
vanilla,3.558898666319951,mall,0
vanilla,4.888798551210348,park,0
vanilla,3.2654308586962477,park,0
chocolate,4.292235024447621,mall,0
chocolate,0.8900005566985465,park,1
chocolate,1.1591701278097846,park,1
vanilla,3.2290625677124676,mall,0
strawberry,5.0579005331197395,beach,0
strawberry,3.1265050429367514,mall,0
chocolate,3.1529581006753786,beach,1
vanilla,0.9223601676469837,park,1
strawberry,5.1575858492545406,mall,0
strawberry,2.9089505904376383,mall,0
chocolate,1.4165000137844508,mall,0
strawberry,3.988685610298546,beach,0
vanilla,1.7048361226424957,beach,1
strawberry,2.8963097683028702,mall,0
vanilla,3.2716901095968076,beach,1
chocolate,2.4133613118443944,park,0
chocolate,0.951639789773826,beach,0
strawberry,4.365570482843373,mall,0
strawberry,3.6018981851311738,mall,0
chocolate,3.394601567106024,beach,0
chocolate,5.2780057515333185,beach,0
strawberry,1.272706041163938,beach,0
vanilla,5.350393184078346,mall,0
vanilla,3.3479854357059,park,0
chocolate,2.3586851765059027,beach,0
vanilla,2.8896827699670835,beach,1
strawberry,3.0862414055319687,park,0
strawberry,4.830064549475004,park,0
vanilla,5.704389831549874,park,0
vanilla,2.6105397597073354,park,0
strawberry,2.277746045645458,mall,0
chocolate,1.2981221160845744,mall,1
chocolate,1.6777347737219013,mall,0
strawberry,2.217612514232374,beach,0
vanilla,3.6561538769355972,mall,0
vanilla,4.171010978633061,beach,0
strawberry,4.39003617660503,mall,0
chocolate,3.3914331121820953,beach,0
strawberry,3.117584998983484,mall,1
chocolate,2.561529167217957,beach,1
strawberry,2.4512812542288644,mall,1
chocolate,4.509719751875296,beach,0
strawberry,4.161541005978726,park,0
chocolate,4.526728787533481,mall,1
strawberry,3.9438598711702433,park,0
vanilla,2.524647995816211,mall,0
vanilla,2.0606682334212225,park,0
vanilla,3.670959858194893,mall,0
vanilla,2.030789310935286,park,0
strawberry,3.807996098233738,mall,0
chocolate,4.448345204162063,beach,0
vanilla,2.3403403467174724,mall,0
strawberry,2.779358679531797,park,0
vanilla,2.220879226104228,beach,1
vanilla,1.3997878826138497,mall,0
strawberry,2.8394782138528223,beach,0
vanilla,2.8206533729383434,beach,1
strawberry,1.4051024927319822,park,1
vanilla,4.878002056673409,beach,0
strawberry,4.288931512577622,park,0
vanilla,1.5888813627348448,mall,0
strawberry,3.3461291436948333,park,0
strawberry,1.909078583848638,mall,1
chocolate,3.1668672616693057,park,0
vanilla,2.281489945277018,beach,1
chocolate,3.5803225890255863,mall,0
chocolate,5.4515012904896425,beach,0
vanilla,4.6241548190812205,beach,0
vanilla,3.8289182227007608,beach,1
chocolate,3.6112943984310224,beach,0
vanilla,0.9376449779282359,park,0
strawberry,4.862306938672688,beach,0
vanilla,2.892878641537684,park,0
strawberry,2.5941727605694727,mall,0
chocolate,2.37243842400954,beach,0
chocolate,2.531437234894653,mall,1
chocolate,1.9958792351906123,beach,0
strawberry,2.9659900662171848,beach,1
vanilla,3.298876654531035,mall,1
vanilla,3.2218157750651004,park,0
strawberry,3.201213321870546,beach,0
strawberry,1.6898921217293696,mall,0
strawberry,3.2116479399372673,mall,0
chocolate,4.543026134618733,park,0
chocolate,3.7697861447064205,park,1
chocolate,2.5844010316762,mall,0
chocolate,3.411860184655338,mall,0
chocolate,2.4531380298041228,beach,0
strawberry,4.2112470108466455,park,0
strawberry,3.4342514763321055,beach,0
chocolate,2.361094386560568,mall,0
strawberry,3.1562672484960412,mall,0
vanilla,3.107922905816243,park,0
chocolate,2.9928850674030714,mall,0
vanilla,2.565264605710652,mall,1
vanilla,3.215134452945726,beach,1
vanilla,4.590195636733988,mall,0
chocolate,2.235715448694884,mall,0
chocolate,4.2603828077398385,beach,0
chocolate,3.3601515435233913,mall,0
vanilla,3.8328002453181833,beach,0
strawberry,4.959582740974936,park,0
vanilla,4.989167306859226,beach,0
chocolate,2.8752498571516405,beach,0
vanilla,2.6637988919504045,park,0
strawberry,4.166721534622563,beach,0
strawberry,3.5914299395526186,beach,0
vanilla,2.369486877748287,mall,0
chocolate,3.1263211232423,beach,0
vanilla,2.4878125877900983,mall,0
chocolate,2.7530656359830243,park,0
chocolate,3.491742008604928,mall,0
chocolate,2.455052188594758,mall,1
chocolate,3.1699950764700433,beach,0
vanilla,1.839707149126128,mall,1
strawberry,2.407636387796259,park,0
vanilla,4.179069037128223,park,0
strawberry,3.3727588691150294,mall,0
vanilla,3.410606429410736,mall,1
vanilla,4.552365911893498,park,0
vanilla,1.9778298669899708,park,1
chocolate,4.884494499355816,beach,0
vanilla,3.1747458159221633,park,1
chocolate,3.4369919784712994,mall,0
strawberry,3.3795854900125146,park,0
strawberry,2.810994065343973,beach,0
vanilla,2.8738650376468633,mall,0
vanilla,2.58001042450461,park,0
vanilla,3.1624331756569823,beach,1
strawberry,2.6934328309863167,park,0
strawberry,4.193313359581924,park,0
chocolate,2.348077296861568,beach,0
strawberry,1.9352755523554566,beach,1
strawberry,3.084975946657952,mall,0
vanilla,1.0868147368610874,beach,1
chocolate,2.5478928703661397,park,0
vanilla,3.7677834365479663,beach,0
chocolate,2.8761463117418797,mall,0
chocolate,2.5173803633181886,mall,0
chocolate,3.0441429005177985,mall,0
vanilla,4.418890094502841,mall,0
strawberry,3.009390146838394,mall,0
vanilla,2.104093185049805,mall,0
vanilla,2.5998218038823775,mall,0
strawberry,2.79854581516225,mall,1
chocolate,3.38452362164729,mall,0
chocolate,3.5252256712084833,beach,1
vanilla,3.437249787274582,beach,1
strawberry,3.724641580585101,beach,1
strawberry,3.2517335139546333,mall,1
strawberry,3.8430431123066504,park,0
strawberry,4.5655797633048305,beach,0
chocolate,2.5235217083835746,beach,0
vanilla,0.976633577135916,mall,1
vanilla,3.868840351139548,park,0
strawberry,3.456276855102268,beach,0
strawberry,3.2101228055600735,park,0
strawberry,1.3557371463937762,mall,0
